session_id,user_id,campaign_id,page_url,referrer_url,timestamp,device_type,country
S0000293,U004737,C00487,/home,,2025-02-21 07:33:05,mobile,US
S0007891,,,/product/2210,,2024-07-17 17:52:57,desktop,US
S0000532,U006841,,/cart,https://www.google.com/,2025-03-23 10:16:38,mobile,US
S0009602,U001041,C00691,/checkout,,2024-10-05 09:15:37,mobile,France
S0005419,U008036,,/product/1972,,2024-02-21 07:43:55,mobile,usa
S0004173,U005529,C00061,/category/lighting,https://mail.google.com/,2024-01-13 07:59:24,tablet,US
S0001268,,C00215,/PRODUCT/0758,https://mail.google.com/,2025-10-30 07:21:20,mobile,US
S0009240,U007022,C00489,/category/bath,,2024-12-26 02:56:13,mobile,US
S0000248,U006434,,/product/0205,,2025-01-26 09:54:28,desktop,US
S0000389,U000204,,/product/0325,https://partnerblog.example.com/,2025-03-04 12:47:29,mobile,US
S0002281,U000748,C00030,/product/1931,,2025-11-08 01:25:57,  desktop,US
S0002457,U006837,,/category/bath,https://www.google.com/,2025-11-28 16:19:32,mobile,IN
S0006603,U001241,,/home,,2024-07-03 21:46:45,mobile,Canada
S0000073,U006741,C00386,/product/2138,,2024-08-14 07:37:21,mobile,US
S0009037,U000020,C00045,//wishlist,,2025-12-01 09:33:00,mobile,  usa  
S0008477,,C00146,/returns,https://www.facebook.com/,2024-03-26 14:14:14,mobile,US
S0001219,U004034,C00777,/product/2238,http://www.google.com/,2026-01-01 18:05:16,mobile,US
S0001026,U000657,,/product/2160,,2024-04-19 09:29:27,mobile,  US
S0009544,U005073,C00289,/product/2328,https://www.google.com/,2024-09-18 19:26:58,mobile,  US
S0005623,U007626,C00252,/product/0061,https://partnerblog.example.com/  ,2025-10-23 00:02:46,tablet,US
S0003285,U008140,C00340,/returns,https://partnerblog.example.com/,2025-10-12 16:15:23,mobile,UK
S0004817,U001494,C00307,/home,https://www.google.com/,2026-01-09 01:41:42,mobile, US  
S0006598,,,/account,https://www.pinterest.com/,2025-06-24 02:22:49,mobile,usa
S0004922,U000951,,/product/0919,https://www.instagram.com/,2024-12-31 22:43:00,tablet,MX
S0000495,U007851,C00499,/category/office,https://www.google.com/,2025-06-19 19:41:13,desktop,US
S0003953,U004292,,/home,,2025-12-05 08:35:52,desktop,US
S0004055,U008776,,/cart,https://www.instagram.com/,2024-09-29 03:16:24,mobile,US
S0000176,U004752,C00066,/PRODUCT/0700  ,http://www.facebook.com/,2025-01-20 00:53:30,mobile,us
S0003719,U003794,,/home,https://www.google.com/,2025-11-22 16:32:47,mobile,US
S0004664,U009380,C00252,/product/1720,https://www.instagram.com/,2025-01-12 21:34:32,mobile,US
S0005435,U007671,C00728,/home,https://www.google.com/,2024-01-05 22:44:26,  desktop,AU
S0003722,,C00279,/product/2215,https://www.instagram.com/,2025-03-11 20:22:05,mobile,UNITED STATES
S0006159,U000511,C00086,/search?q=blanket,https://www.pinterest.com/,2024-05-18 10:29:34,mobile,US
S0009409,,C00102,/product/2433 ,,2024-09-21 06:02:16,    mobile    ,United States
S0008240,U006160,C00044,/search?q=storage bins  ,,2025-08-27 22:32:56,desktop,us
S0007473,,C00515,/category/office,,2024-01-22 08:20:53,desktop,US
S0001669,U004732,,/product/1432,https://partnerblog.example.com/,2024-10-30 21:52:44,mobile,US
S0006932,U005552,,/product/2552,,2025-12-12 06:22:50,mobile,us
S0008756,,,/PRODUCT/0428,https://www.facebook.com/,2024-02-12 17:11:06,desktop,United States
S0004777,U002141,,/product/1733,,2024-05-16 05:19:29,mobile,US
S0001220,,,/category/storage,https://www.google.com/,2024-08-26 13:19:19,desktop,CA
S0003600,U003892,C00662,/category/new,https://www.bing.com/,2024-02-06 01:21:47,mobile,usa
S0003849,U009423,,/home,,2025-10-26 16:26:07,mobile,US
S0009016,U000434,,/cart,https://www.facebook.com/,2025-05-26 09:09:19,mobile,MX
S0004678,U005557,C00438,/category/decor,https://www.instagram.com/,2025-03-31 08:50:38,mobile,usa
S0002572,U006849,,/checkout,,2025-02-16 16:27:01,mobile,US
S0003674,U003688,,/checkout,,2025-08-16 13:47:59,mobile,US
S0005215,,,/product/2007,https://partnerblog.example.com/,2025-12-23 01:53:57,mobile,us
S0001503,,,/home ,https://www.google.com/,2025-04-27 13:42:26,mobile,US
S0005618,U003905,,/category/sale,https://partnerblog.example.com/,2024-04-09 20:51:22,mobile,US
S0002028,U005715,C00346,/home,,2024-08-03 03:08:36,mobile,US
S0000979,,,/cart,https://www.google.com/,2025-12-20 03:32:33,tablet,US
S0008452,,,/home,,2024-03-01 15:24:01,mobile,usa
S0004837,U008435,,/checkout,https://partnerblog.example.com/,2025-04-20 13:46:19,mobile,US
S0005178,U004978,C00426,/product/0185,https://t.co/,2025-08-03 21:42:08,mobile,US
S0000253,U000953,C00193,/home,,2024-10-24 17:40:39,  desktop,CA
S0006485,U004600,C00281,/home,,2024-02-22 21:02:04,tablet,US
S0009589,,,/checkout  ,,2024-12-30 12:25:08,mobile,United Kingdom
S0001734,U001303,,/cart,,not_a_time,mobile,IN
S0004913,,C00507,/product/1446,https://mail.google.com/,2025-06-13 21:27:33,mobile,US
S0007646,U004051,,/product/0429,https://www.facebook.com/,2025-03-26 15:50:41,desktop,US
S0001399,U009130,,/product/1580,https://www.instagram.com/,2024-12-08 00:12:54,mobile,AU
S0006183,U007012,C00809,/product/1563,https://www.google.com/,2025-12-27 10:49:30,mobile,usa
S0000593,,C00163,/home,https://t.co/,2024-06-22 09:24:28,mobile,US
S0000213,U006581,,/home,https://www.instagram.com/ ,2024-04-13 18:38:30,desktop,  US    
S0000142,U004446,C00094,/home,,2024-11-09 14:19:18,desktop,CA
S0003702,U001759,C00759,/product/2020,https://www.facebook.com/,2025-10-04 10:50:25,tablet,  US  
S0005707,,,/home,https://www.google.com/,2025-08-15 07:55:19,mobile,US
S0008586,U006658,,/product/1711,,2024-10-30 15:30:37,mobile,US
S0003855,U007620,C00052,/product/2343,,2024-11-11 15:10:26,mobile,US
S0004065,U004319,,/home,,2025-07-13 17:13:03,mobile,US
S0008881,U002337,C00777,/search?q=dish towel,http://www.google.com/,2025-10-05 14:14:17,desktop,US
S0000381,U008700,C00358,/cart,,2025-06-08 21:09:19,mobile,FR
S0008120,U008889,C00582,/home,https://partnerblog.example.com/,2025-06-07 06:28:25,mobile,US
S0002476,U005309,C00155,/product/1974,,2025-02-06 16:26:52,desktop,IN
S0009145,U009230,C00094,/checkout,https://www.google.com/,2025-02-11 03:38:44,mobile,United States
S0009190,U001489,C00102,/home,https://www.google.com/,2025-11-12 21:03:00,mobile,US
S0003309,U007815,C00258,/product/0521,,2024-03-27 06:12:36,mobile,MX
S0002990,U001233,,/PRODUCT/1901,https://www.google.com/,not_a_time,  tablet  ,UK
S0003283,U006839,C00262,/category/kitchen,https://t.co/,2025-05-30 15:19:15,mobile,US
S0008276,U002232,,/category/kitchen ,,2024-05-28 07:06:29,mobile,AU
S0005043,,C00108,/cart,https://www.google.com/,2024-03-29 23:58:26,desktop,MX
S0006851,U000041,,/home,https://www.bing.com/,2025-10-28 16:09:23,mobile,Germany
S0002075,,C00426,/checkout,https://www.instagram.com/,2025-01-10 00:40:15,tablet,US
S0005827,U005438,C00101,/product/0126,,2025-09-18 05:03:28,mobile,United States
S0004948,U008656,C00572,/product/1461,https://www.google.com/,2024-11-23 11:24:12,mobile,IN
S0002420,U004232,,/home,,2024-01-06 14:45:25,MOBILE,US
S0000933,,C00101,/product/0361,https://t.co/,2025-05-13 06:20:44,mobile,US
S0009453,U003297,,/product/2478,,2024-02-16 13:58:17,mobile,usa
S0003462,U003529,,/cart,,01-99-2025 25:61:00, mobile ,CA
S0009391,U002223,C00786,/category/outdoor,,2024-08-22 22:07:27,mobile,usa
S0007432,U004841,C00010,/product/0641,https://mail.google.com/,2024-10-02 20:13:42,desktop,US
S0007067,U004452,C00044,/product/0117,https://www.facebook.com/,2025-12-28 22:11:03,mobile,US
S0006039,U009224,,/product/0722,,2025-13-01 10:00:00,mobile,  US  
S0006514,U008207,C00691,/category/office,https://www.google.com/  ,2025-01-05 10:43:08,desktop,US
S0002169,,,/category/bedroom,http://www.facebook.com/,2024-09-01 14:14:58,desktop,US
S0004699,,,/product/1364,https://www.google.com/,2025-02-23 13:05:16,  desktop,US  
S0007676,U001997,C00056,/category/kitchen,https://partnerblog.example.com/,2024-06-01 08:17:48,mobile,US
S0006801,U007660,C00652,/home,,2025-11-08 13:06:18,mobile,US
S0000485,U003434,,/category/kitchen,,2024-12-25 07:57:52,mobile,US
S0008560,U003032,,/category/office,https://www.bing.com/,2025-02-12 05:53:53,mobile,US
S0000809,U009770,,/product/1574,https://www.google.com/,2024-07-19 03:16:36,mobile,US
S0002924,U002409,,/category/bath,https://www.instagram.com/,2024-08-31 06:40:52,mobile,australia
S0003500,U005987,C00742,/product/1466 ,https://www.google.com/,2024-08-04 07:26:17,desktop,US
S0006533,U006056,,/search?q=dish towel,https://www.google.com/,2026-01-13 19:34:09,mobile,US
S0002179,,,/returns,https://www.google.com/,2025-02-13 02:54:54,mobile,  US      
S0004698,U004615,C00750,/product/1244,https://www.facebook.com/,2025-12-16 02:41:24,mobile,US
S0006380,U003169,,/home,https://www.instagram.com/,2024-07-28 22:26:22,desktop,    US
S0004028,U002899,,/checkout,https://www.facebook.com/,2024-10-15 11:25:58,mobile,United Kingdom
S0003750,U000539,,/search?q=rug,,,mobile,US
S0005308,,C00237,/cart ,https://t.co/,2024-02-08 07:49:51,mobile,BRAZIL
S0006425,U006825,C00691,/product/1339,,2025-02-09 18:34:14,mobile,Canada
S0000612,U000604,C00363,/product/0548,,2025-08-07 08:14:33,desktop,United States
S0008250,,,/category/storage,https://mail.google.com/,2024-11-27 16:31:00,mobile,CA
S0001680,,,/cart,https://www.pinterest.com/,2025-06-10 13:55:22,desktop,CA
S0004760,U008178,C00566,/home,https://www.google.com/,not_a_time,mobile,  US  
S0009399,,C00300,/home,https://www.google.com/,2025-07-31 09:58:43,desktop,US
S0005506,U004164,C00662,/category/lighting,,2025-11-29 04:01:32,desktop,US
S0007516,U006623,,/search?q=vase,http://www.google.com/,2025-09-10 12:32:50,desktop,US
S0000648,,C00494,/checkout,https://www.google.com/,2024-05-31 00:31:57,desktop,US
S0005774,U006569,,/category/bath,,2025-08-21 00:27:55,mobile,US
S0000368,U007631,C00163,/category/decor,https://mail.google.com/,2025-07-03 05:13:25,mobile,United States
S0004454,,C00435,/category/kitchen  ,https://partnerblog.example.com/,2025-07-26 22:26:19,mobile,Germany
S0007748,U002461,C00592,//home,,2025-02-25 16:52:53,mobile,United States
S0001516,U001868,,/search?q=dish towel,https://www.google.com/,2024-12-05 21:56:24,mobile,Brazil
S0005553,U000963,C00215,/category/bedroom,,2024-12-23 00:25:32,mobile,  US   
S0001505,U004904,C00252,/checkout,https://t.co/,2024-02-25 22:27:25,mobile,US
S0009110,U006174,,/category/decor,,2025-01-20 23:20:54,desktop,FR
S0001460,U007720,,/home,,2025-08-14 18:38:12,mobile,CA
S0001595,,,/product/1578,https://www.google.com/,2024-03-25 22:52:55,desktop,US
S0006489,,,/home,https://partnerblog.example.com/,2024-06-27 05:33:18,desktop,US
S0004742,U004982,,//category/office,https://www.facebook.com/,2025-01-14 15:49:51,mobile,Mexico  
S0009195,U000900,,/product/0776,,2026-01-07 03:52:16,desktop,US
S0001307,U009270,,/product/1595,https://partnerblog.example.com/,2025-01-07 16:23:40,mobile,US
S0002769,U000460,,/checkout  ,https://www.google.com/,2024-04-06 06:06:32,MOBILE,BR
S0003000,U004592,C00052,/category/storage,https://www.google.com/,2025-07-05 06:35:10,desktop,US
S0007476,U007746,C00255,/home,,2024-07-16 08:22:04,mobile,US
S0005635,U008454,,/product/1912,https://www.google.com/,2024-02-15 07:04:03,desktop,US
S0006573,,C00281,/search?q=lamp,https://mail.google.com/,2024-05-08 09:45:41,mobile,US
S0009663,U002641,,/category/office,https://www.google.com/,2024-09-17 21:39:40,mobile      ,US
S0006874,U000369,C00094,/product/1098,https://www.google.com/,2024-05-11 05:36:07,mobile,Australia
S0004383,U003874,C00153,/cart,,2025-04-23 22:56:05,mobile,AU
S0002166,,,/checkout,,2025-05-19 03:30:31,mobile,US
S0009650,,C00030,/category/kitchen,https://mail.google.com/,2024-04-17 14:49:08,tablet,US
S0000060,U000860,C00061,/checkout,http://partnerblog.example.com/,2025-03-30 06:36:54,mobile,MX
S0009208,U005932,,/category/storage,https://www.google.com/,2024-11-28 13:31:46,mobile,US
S0007485,,,/category/storage,,01-99-2025 25:61:00,mobile,US
S0002282,U003838,,/product/0643,,2025-11-18 08:09:56,mobile,usa
S0004533,U009451,C00338,/product/1389,https://t.co/,2025-12-30 05:42:27,mobile,FR
S0005844,U008432,,//category/outdoor,https://www.google.com/,2024-05-02 01:40:01,mobile,US
S0008165,U002378,,/home,https://t.co/,2026-01-03 23:00:34,desktop,DE
S0009771,U008990,,/home,,2025-10-14 01:27:30,mobile,US
S0005743,U009224,C00087,/category/storage,,2025-12-27 09:42:09,mobile,US
S0001176,,C00630,/home,,2025-09-03 18:37:08,desktop,India
S0003596,U000688,,/returns,https://www.google.com/,2024-12-08 20:59:18,mobile,usa
S0008281,U002313,,/category/storage,,2025-05-02 08:31:05,mobile,US
S0004986,U007885,,/category/decor,https://partnerblog.example.com/,2025-07-07 12:23:57,desktop,US
S0004204,U009201,,/search?q=vase,,2025-05-13 17:51:41,mobile,CA
S0005711,U004544,C00257,/cart ,,2024-01-05 07:42:54,desktop,US
S0002251,U007273,,/returns,https://www.pinterest.com/,2024-03-15 13:23:08,desktop,BRAZIL
S0004081,U001796,,/cart ,https://www.google.com/,2024-08-12 03:49:10,mobile,usa
S0006377,U002976,,/home,https://www.instagram.com/,2024-02-02 18:29:52,mobile,US
S0001624,U008410,C00727,/search?q=plant stand,http://www.google.com/,2024-12-07 12:09:43,mobile,US
S0004896,,,/product/0841,,2024-05-06 10:36:57,mobile,US
S0001422,U000944,,/home,https://www.google.com/,2024-08-14 01:02:02,mobile,CA
S0009381,,C00587,/home  ,https://mail.google.com/,2025-11-11 18:34:15,desktop,US
S0005990,,,/cart,,2025-04-03 07:12:59,mobile,DE
S0003115,U009672,C00759,/cart,https://mail.google.com/,2024-06-23 11:21:12,desktop,United States
S0001138,U005384,C00258,/category/decor,https://www.google.com/,2024-06-09 02:08:26,tablet,BR
S0007745,U007734,C00346,/checkout,,2025-10-28 20:29:21,mobile,US
S0002962,U003328,,/home,https://www.google.com/,2025-08-31 18:12:28,desktop,  US 
S0000563,U007691,C00217,/home,https://partnerblog.example.com/,2025-03-31 20:57:12,mobile,US
S0000907,,,/search?q=dish towel,https://www.google.com/,,mobile,US  
S0007517,U009531,,/search?q=storage bins  ,,2025-05-04 07:51:25,desktop,UK
S0002256,,C00176,/CART,https://www.facebook.com/,2025-09-12 04:46:18,desktop,US
S0000726,,C00750,/category/kitchen,,2024-10-22 08:22:56,desktop,MX
S0002055,U007917,C00489,/cart,https://www.instagram.com/,2024-09-09 00:48:49,desktop,US
S0006968,,,/home,,2025-07-23 10:00:07,mobile,US
S0005188,U009860,,/home,https://www.google.com/,2024-05-31 19:05:24,mobile      ,US
S0001164,U005616,,/home,,2024-03-27 08:01:53,mobile,United States
S0005871,U007172,,/Category/lighting,https://www.facebook.com/,2024-01-27 01:46:01,mobile,US
S0000093,,,/product/2090,https://partnerblog.example.com/,2024-03-13 18:51:36,mobile,US
S0008512,U000945,,/category/decor,https://t.co/,2024-10-10 07:53:16,DESKTOP,  usa
S0002212,,C00255,/category/office,,2024-08-25 09:07:26, mobile  ,United States
S0004171,,,/home  ,https://www.google.com/,2025-11-09 12:38:47,desktop,US
S0007745,U007734,C00346,/PRODUCT/1830,,2025-10-28 20:29:42,mobile,US
S0003507,,C00146,/checkout,,2025-04-28 16:16:55,desktop,US
S0007308,,C00258,/category/kitchen,https://www.google.com/,2025-11-31T09:00:00,desktop,  us      
S0009178,U006125,,/home,https://www.bing.com/,2024-07-28 12:03:11,mobile,CA
S0009707,,C00753,/wishlist,,2024-05-07 17:59:39,mobile,US
S0002137,U009311,C00281,/category/decor,,2024-01-01 01:43:42,mobile,US
S0001347,U005726,C00381,/returns,https://www.instagram.com/,2024-11-08 01:58:03,MOBILE,US
S0003926,U005445,C00487,/search?q=mug,,2024-04-21 19:17:14,DESKTOP,BR
S0002372,U004479,C00284,/HELP,,2025-06-10 22:50:12,mobile,United States
S0008798,U005986,C00780,/home,https://partnerblog.example.com/,2024-07-29 20:54:36,tablet,US
S0001419,,,/Category/decor,,2025-07-10 06:46:52,  mobile   ,US
S0008372,,,/home,,2025-02-08 16:02:39,mobile,US
S0002651,U007999,C00810,/product/1514,https://mail.google.com/ ,,desktop,usa
S0006536,U008944,C00381,/product/0912,,2025-04-18 08:24:44,desktop,US
S0000857,U006615,C00101,/PRODUCT/2171 ,https://www.google.com/,2024-03-10 03:08:40,mobile,US
S0008870,U002188,,/checkout,https://www.facebook.com/,2025-06-23 08:44:17,mobile,US
S0007500,U009752,C00780,/search?q=blanket,https://www.pinterest.com/,2025-08-12 06:49:40,mobile,FR
S0008664,U000860,C00169,/account,https://www.google.com/,2024-07-12 10:27:35,desktop,US
S0007819,,C00082,/home,https://www.instagram.com/,2024-07-15 17:13:33,mobile,USA
S0003241,U005831,,/help,,2024-12-08 23:08:15,desktop  ,France
S0001798,,,/category/office,,2025-03-21 08:38:40,desktop,    BR    
S0003545,U002443,C00249,/product/0044,,2024-11-12 22:58:53,mobile,US
S0000359,,,/search?q=vase,,2024-06-29 01:20:46,mobile,US
S0003543,U008216,,/home,https://www.facebook.com/,2025-09-03 09:16:19,mobile,US
S0001582,U009131,C00012,/category/bath,,2024-09-21 14:54:17,mobile,usa
S0008033,,C00645,//product/2167,https://www.google.com/  ,2024-06-09 00:11:15,mobile,  US   
S0002468,U002388,,/product/2409 ,https://mail.google.com/,2024-05-07 00:29:06,mobile,CA
S0002268,U006356,C00153,/checkout,https://partnerblog.example.com/,2024-07-23 17:29:57,mobile,US
S0001817,U004325,C00153,/category/sale,https://mail.google.com/,2025-04-29 03:23:24,mobile,France
S0002961,U005009,C00061,/search?q=chair,https://mail.google.com/,2025-09-16 02:07:37,mobile,United States
S0004709,U006202,,/home  ,,2026-01-05 12:17:01,mobile,CA
S0002583,U006605,C00281,/home,https://www.google.com/,2024-09-21 03:21:58,mobile,US
S0001035,U007255,C00169,/cart,https://www.google.com/ ,2024-04-30 12:12:40,mobile,US
S0008200,,C00566,/product/1612,,2025-06-29 02:18:32,mobile,US
S0004793,U004734,,/home,https://www.instagram.com/,2025-07-08 20:05:58,mobile      ,US
S0007347,U003027,C00101,/product/1117,,2024-01-25 15:50:54,desktop,US
S0007120,U007954,,/product/1831  ,https://www.google.com/,2025-10-13 10:46:18,mobile, US
S0005384,U004649,,/checkout,,2025-10-05 06:17:27,desktop  ,US
S0004198,U001344,C00651,/home,https://www.google.com/,2024-01-16 01:09:52,mobile,US
S0007996,U009423,,/search?q=rug,https://t.co/,2026-01-03 07:49:54,mobile,US
S0008736,U004041,,/product/0943,,2024-03-16 06:19:36,mobile,AU
S0007503,U008264,C00814,/product/2363,https://t.co/ ,,desktop,CA
S0006700,U003463,C00063,/checkout,,2024-06-30 19:33:08,mobile,MX
S0005860,U003427,C00108,/search?q=blanket  ,https://www.google.com/,2025-04-13 22:14:04,DESKTOP,US
S0002605,U008171,C00685,/category/decor,,2025-12-25 14:39:22, desktop   ,us
S0003472,U004675,,/product/2095,https://mail.google.com/,2024-09-14 15:45:00,mobile,DE
S0007107,,C00759,/product/1651,,2025-06-13 22:36:12,mobile,US
S0000605,U000211,C00094,/checkout,http://www.google.com/,2025-02-09 15:33:29,MOBILE,US
S0007267,U004285,C00691,//home,https://t.co/,2024-01-03 18:55:39,desktop,AU
S0003099,U008599,C00554,/product/1169,https://mail.google.com/,2025-01-25 08:17:34,desktop,US
S0007692,,,/home,,2024-05-28 10:02:52,desktop,US
S0003438,,C00146,/category/decor ,https://www.google.com/,2024-04-28 14:09:14,mobile,UNITED STATES
S0006851,U000041,,/product/0967,https://mail.google.com/,2025-10-28 16:12:02,mobile,Germany
S0001961,U001679,,/help,,2024-09-17 15:47:38,mobile,US
S0005282,U000741,C00163,/category/office,,2025-11-31T09:00:00, mobile,US
S0000823,U006977,C00005,/category/kitchen,https://partnerblog.example.com/,2024-09-13 07:30:03,mobile,US
S0009101,U005089,,/cart,https://www.google.com/,2025-10-04 23:30:20,desktop,US
S0009785,,,/home,https://www.google.com/,2025-09-16 03:33:17,mobile,US
S0000648,U006793,C00494,/search?q=candle  ,,2024-05-31 00:37:43,desktop,US
S0006942,U000179,,/home,,2025-10-24 15:56:17,mobile,US
S0001314,U001732,C00645,/product/0074,https://www.google.com/,2024-06-05 11:16:21,mobile,US
S0004668,,,/SEARCH?Q=STORAGE BINS,http://www.google.com/,2024-05-28 17:25:10,tablet,UNITED STATES
S0002878,U002852,,//category/storage,https://www.bing.com/,2026-01-01 08:14:23,mobile,US
S0007622,,C00042,/product/0994,,2024-05-13 00:35:32,  desktop   ,United States
S0000744,,C00163,/help,https://partnerblog.example.com/,2025-12-11 09:55:16,mobile,US
S0005012,U001958,C00054,/category/office,,2025-10-24 15:16:06,mobile,MX
S0001972,U009680,,/category/kitchen,https://www.facebook.com/,2024-08-07 14:21:42,desktop,United States
S0004271,U001575,,/home,https://www.google.com/,2024-11-30 08:37:06,mobile, US 
S0007990,U007989,C00101,/product/1041,,2025-10-16 15:00:23,desktop,US
S0008569,U008445,,/home,,2024-08-08 21:20:41,mobile,US
S0007494,U008862,,/search?q=candle  ,https://partnerblog.example.com/,2025-12-04 17:52:19,mobile,US
S0000477,U004171,,/category/outdoor,https://www.bing.com/,2024-06-29 10:57:00,desktop,US
S0008446,U009839,,/product/0050,,2024-03-08 23:37:12,mobile,US
S0004209,U000082,C00117,/category/bedroom,https://www.facebook.com/,2024-06-26 10:18:25,mobile,US
S0007418,U001726,C00163,/product/1719,,2025-07-06 12:58:13,mobile,US
S0006202,U008991,C00582,/home,https://mail.google.com/,2024-11-01 16:34:43,mobile,US
S0003970,U004099,C00169,/product/0346,https://www.instagram.com/,2025-04-26 08:29:04,mobile,United States
S0009426,U009207,,/category/decor,https://www.facebook.com/,2025-04-25 22:49:53,tablet,United Kingdom
S0002858,U000740,,/home,https://www.google.com/,2025-12-21 16:37:04,DESKTOP,US
S0008329,U002916,C00462,/search?q=vase,https://www.google.com/,2025-04-22 03:34:56,mobile,US
S0002666,,,/account,,2025-06-06 15:58:59,mobile,United States
S0003156,U008859,C00494,/category/lighting,https://partnerblog.example.com/,2024-10-19 06:56:28,mobile,United States
S0005833,U001652,,/checkout,,2025-06-27 13:57:11,tablet,US
S0007159,U001649,C00810,/cart,https://www.google.com/,2025-05-16 03:33:15,desktop,US
S0003790,U004867,,/home,,2025-01-06 00:12:25, mobile   ,United Kingdom
S0000322,,C00691,/cart,,01-99-2025 25:61:00,mobile,US
S0002164,U001727,C00169,/product/0509,https://mail.google.com/,2024-01-29 13:43:34,mobile,AU
S0008100,U006623,,/search?q=chair,,2025-09-06 06:06:03,mobile,India
S0003130,U003905,,/category/kitchen,,2025-01-14 21:56:00,mobile,usa
S0009048,U009734,,/account,https://t.co/,2024-01-08 20:19:17,mobile,Germany
S0003731,U008140,C00094,/product/1393,,2024-02-03 22:51:29,mobile,US
S0008881,U002337,,/checkout,https://www.bing.com/,2025-10-05 14:14:41,desktop,US
S0008388,,C00087,/product/2025,,2024-09-29 23:48:44,desktop,US
S0000460,,C00186,/category/bedroom,,2025-12-22 06:04:14,mobile,Canada
S0006618,U000770,C00255,/HOME,https://mail.google.com/,2025-06-16 16:08:39,mobile,CA
S0008870,U002188,,/product/2384,https://mail.google.com/,2025-06-23 08:47:14,mobile,US
S0001744,U004773,,/product/2392,,2025-12-19 23:11:19,mobile,us
S0009411,U007404,C00180,/category/storage,https://www.google.com/,2025-06-06 21:57:33,mobile,US
S0003119,,,//category/outdoor,,2025-12-31 14:57:14,desktop,US
S0001882,U009216,C00252,/product/2488,,2025-07-13 05:26:01,mobile,BR
S0006966,U002083,C00788,/home,,2025-01-29 03:30:22,mobile,us
S0006235,U007047,,/category/kitchen,https://t.co/,2025-02-21 21:54:39,desktop   ,US
S0006165,U002895,C00630,/product/2557,,2025-07-21 20:18:37,tablet,United Kingdom
S0001306,U003772,C00101,/checkout,,2024-07-21 06:45:17,mobile,US
S0007878,U007404,,/search?q=lamp,https://t.co/,2024-04-26 20:38:17,mobile,US
S0003564,U003801,C00489,//home,https://www.google.com/,2025-07-17 10:59:02,mobile,US
S0001737,U007641,C00255,/account,https://www.google.com/,2024-11-20 02:26:39,desktop,United States
S0007263,U003959,C00281,/category/storage,https://www.instagram.com/,2024-09-20 02:34:57,mobile,US
S0008736,,,/product/0767,https://www.google.com/ ,2024-03-16 06:23:59,mobile,AU
S0008928,U009463,,/product/1104,,2024-04-15 22:51:34,mobile,US
S0006114,U003888,C00255,/home,https://www.google.com/,2024-07-13 11:01:45,mobile,IN
S0002396,U001276,C00061,/home,,2024-07-05 05:41:43,desktop,US
S0003313,U008350,,/search?q=chair,,2024-08-26 03:50:18,mobile,US
S0006266,U004160,,/category/decor,https://www.pinterest.com/,2024-06-12 01:13:52,mobile,CA
S0000383,U006070,,/help  ,,2025-12-13 11:37:20,desktop,US
S0001208,U002939,C00169,/product/0291,,2024-05-23 19:49:44,mobile,IN
S0007879,U009680,C00496,/checkout,,2025-06-21 02:17:17,desktop,US
S0006690,U007935,C00102,/search?q=storage bins,,2025-03-29 23:30:59,mobile,IN
S0002819,U009082,C00496,/product/0019,https://t.co/,2025-04-04 17:39:31,desktop,AU
S0003242,,C00117,/category/sale,https://mail.google.com/,2024-04-07 23:52:17,mobile,AU
S0008540,U008492,,/returns,https://www.google.com/,2025-11-23 01:31:52,mobile,US
S0003359,U006308,C00376,/category/outdoor,https://www.pinterest.com/,2025-11-20 09:13:06,mobile,US
S0002354,U004969,C00142,/product/2096,https://www.pinterest.com/,2025-11-02 11:05:30,mobile,DE
S0002712,U001544,,/home,,2025-04-30 21:35:43,mobile,US
S0009669,U007508,C00101,/product/2131,https://www.google.com/,2025-01-06 01:17:50,mobile,United States
S0008025,,,/category/outdoor,https://www.google.com/,2025-08-29 05:24:37,desktop,AU
S0000708,U001313,,/category/bath,,2025-04-16 10:28:41,mobile,US
S0004465,U006008,,/product/0719,https://www.google.com/,2025-08-08 07:52:26,desktop,US
S0004177,,C00117,/product/0828,https://www.instagram.com/,2024-01-30 02:20:27,mobile,United States
S0004348,,,/help,,2025-05-31 22:46:14,desktop,US
S0005611,U001006,C00230,/product/0348,,2024-07-20 15:57:08,desktop,US
S0006952,U001510,C00487,/product/0391,https://www.google.com/,2025-07-09 20:18:52,mobile,US
S0009635,,C00520,/category/decor ,https://mail.google.com/,2025-08-03 15:22:23,tablet,US
S0001213,U008288,C00169,/home,https://www.google.com/,2025-10-09 11:58:06,mobile,UK
S0004901,,C00634,/product/2003,,2024-04-26 03:48:10,mobile,US
S0009041,U006008,,/category/kitchen,http://www.bing.com/  ,2025-04-23 17:34:14,mobile,US
S0008633,,C00462,/cart,,2025-12-03 17:14:12,mobile,United States
S0001431,U004490,,/home,,2025-10-27 03:56:18,desktop,US
S0004366,,C00174,/product/0683,https://www.facebook.com/,2025-09-15 04:00:02,mobile,MX
S0007199,U001335,C00010,/category/decor ,https://www.google.com/,2024-12-06 00:19:16,mobile,AUSTRALIA
S0007649,,,/wishlist,,2025-06-05 15:10:25,mobile,US
S0006852,,,/product/1580,http://www.facebook.com/,2024-10-04 17:04:21,desktop,US
S0000730,U004497,,/category/bedroom,,2024-05-17 17:19:42,mobile,AU
S0001037,,,/HOME,,2024-08-18 06:41:51,desktop,US
