session_id,user_id,campaign_id,page_url,referrer_url,timestamp,device_type,country
S0007819,U006383,C00082,/cart,,7/15/24 17:12,mobile,United States
S0001665,U004502,C00496,/category/office,,4/20/25 12:33,desktop,United States
S0002551,,C00777,/product/0369,,1/12/25 16:35,mobile,United Kingdom
S0005826,U009620,C00252,/product/0744,https://www.bing.com/,10/14/24 10:27,mobile,United States
S0005959,U007177,C00281,/cart,,11/17/24 13:40,desktop,India
S0005417,,C00094,/cart,,7/22/25 6:47,mobile,United Kingdom
S0007297,U008489,C00117,/search?q=rug,,2/8/24 17:13,desktop,United States
S0003530,U001418,C00063,/home,https://partnerblog.example.com/,10/31/25 8:25,tablet,United States
S0004820,U008950,C00056,/category/decor,https://partnerblog.example.com/,3/2/24 15:21,mobile,United States
S0006652,U006576,,/product/0008,https://www.google.com/,10/22/24 9:01,mobile,United Kingdom
S0005558,U000837,,/category/kitchen,https://www.facebook.com/,6/17/25 17:59,mobile,Brazil
S0002392,U008832,,/product/1201,https://mail.google.com/,12/19/24 3:23,desktop,United States
S0008064,U009466,C00052,/help,,5/31/25 21:28,desktop,Canada
S0000590,U001595,,/product/1864,,2/28/24 7:26,desktop,United States
S0002046,U001119,,/search?q=cutting+board,https://www.google.com/,2/26/25 17:48,desktop,India
S0009717,U001411,,/home,,12/8/25 1:04,mobile,United States
S0002586,,C00056,/checkout,https://www.facebook.com/,6/10/24 13:38,mobile,Mexico
S0000650,U006139,,/product/1867,https://www.bing.com/,6/3/25 10:42,mobile,Germany
S0000225,U002542,C00061,/product/0598,https://www.google.com/,3/21/24 4:48,mobile,United Kingdom
S0007325,U005351,C00597,/cart,https://partnerblog.example.com/,3/22/25 1:23,mobile,United States
S0005331,U005536,,/checkout,https://www.bing.com/,7/5/24 7:15,desktop,United States
S0001935,U001071,,/account,http://www.pinterest.com/,11/2/25 3:24,mobile,United States
S0004722,,,/category/decor,,9/7/24 14:18,mobile,United States
S0006357,,C00056,/product/2511,https://partnerblog.example.com/,7/30/24 21:48,mobile,Mexico
S0008714,U007056,,/category/sale,https://mail.google.com/,8/20/25 6:37,mobile,United States
S0003455,U009466,C00063,/category/kitchen,https://www.google.com/,7/30/24 16:55,mobile,Germany
S0001606,U008311,,/cart,https://www.pinterest.com/,2/26/24 22:51,mobile,United Kingdom
S0003838,,C00753,/product/1067,https://www.instagram.com/,4/29/25 22:01,desktop,Canada
S0000537,,C00802,/home,,7/31/25 4:03,mobile,India
S0006928,U004166,,/search?q=storage bins,,3/26/24 8:05,mobile,United States
S0008755,U003848,C00411,/checkout,,,mobile,Brazil
S0000283,,,/home,,9/7/25 23:40,mobile,United States
S0002232,U000611,C00087,/product/1327,https://www.google.com/,5/1/24 8:13,mobile,Canada
S0005027,,,/checkout,https://www.google.com/,3/11/25 6:24,mobile,United States
S0004019,,,/checkout,,4/19/24 4:08,mobile,United States
S0001620,U003472,,/home,,5/5/24 15:29,mobile,Australia
S0009696,,C00108,/category/bedroom,https://www.facebook.com/,11/21/25 3:22,mobile,Canada
S0001198,U003000,C00247,/product/0591,https://mail.google.com/,8/30/24 15:36,desktop,United States
S0002739,U005052,C00555,/checkout,https://partnerblog.example.com/,1/5/25 15:42,mobile,United States
S0004826,U006247,,/home,https://www.facebook.com/,2/6/24 12:14,mobile,United Kingdom
S0003871,U005996,,/product/0647,https://partnerblog.example.com/,1/13/24 6:54,desktop,United States
S0005814,U007359,C00056,/checkout,https://www.facebook.com/,8/26/24 10:01,desktop,United States
S0002406,U006247,C00515,/cart,https://www.pinterest.com/,10/5/25 12:04,desktop,United States
S0008637,U002226,,/category/storage,https://www.pinterest.com/,11/14/25 13:35,mobile,United States
S0005793,,C00044,/home,https://www.google.com/,2/24/25 13:44,mobile,United States
S0006924,U001249,C00814,/returns,,1/23/25 7:46,desktop,United States
S0004104,U008924,,/product/1767,https://partnerblog.example.com/,12/6/25 20:53,desktop,United States
S0004066,U001462,C00101,/home,https://www.bing.com/,3/1/24 6:50,desktop,United States
S0004546,,,/account,https://partnerblog.example.com/,3/27/25 15:13,desktop,United States
S0000168,U004544,C00010,/category/office,https://www.google.com/,6/5/25 18:52,desktop,Germany
S0001820,U007387,C00294,/home,,5/20/24 5:08,mobile,United States
S0000996,U002806,C00777,/product/0653,,1/15/25 18:52,mobile,Canada
S0001051,U008568,C00092,/checkout,https://www.google.com/,5/15/25 2:49,mobile,United States
S0004213,,C00717,/home,,10/26/24 17:13,mobile,United States
S0004669,U000546,,/checkout,https://www.google.com/,10/18/25 21:32,mobile,United States
S0006784,U003155,,/search?q=storage bins,,8/24/25 19:41,mobile,United States
S0009271,U001207,C00798,/product/2245,https://www.google.com/,8/14/25 16:39,mobile,United Kingdom
S0002253,,C00258,/home,https://mail.google.com/,12/27/25 21:46,mobile,United States
S0007163,,C00566,/cart,https://www.pinterest.com/,6/22/24 20:33,desktop,Australia
S0008780,U003742,,/cart,https://www.bing.com/,9/28/25 15:07,mobile,United States
S0006353,,,/home,,11/6/24 20:53,mobile,United States
S0005488,U000625,C00597,/home,,7/21/24 13:16,mobile,India
S0007316,U003737,,/checkout,,12/30/25 15:13,mobile,United Kingdom
S0006291,,C00640,/search?q=candle,https://t.co/,3/3/24 21:25,mobile,United States
S0002499,U008932,C00094,/product/1953,https://www.facebook.com/,8/20/24 16:09,mobile,United States
S0003914,,C00050,/cart,https://partnerblog.example.com/,4/30/24 22:47,mobile,Canada
S0001433,U003900,,/product/0397,https://mail.google.com/,2/9/25 2:03,mobile,United States
S0002468,U002388,,/checkout,,5/7/24 0:30,mobile,Canada
S0008812,U003741,,/home,,12/18/24 6:52,desktop,United States
S0003190,,,/wishlist,https://www.facebook.com/,1/6/26 4:23,mobile,United States
S0005487,,C00538,/checkout,https://www.google.com/,6/20/25 11:15,mobile,United States
S0006854,U004003,C00101,/search?q=cutting+board,,10/21/25 2:29,desktop,United States
S0009656,U000082,C00750,/product/0588,https://www.google.com/,3/16/24 3:57,mobile,United States
S0000981,U009573,,/home,https://www.pinterest.com/,1/28/25 23:50,desktop,United States
S0004305,,C00397,/checkout,https://www.google.com/,2/7/24 2:00,mobile,United States
S0003369,U008036,C00069,/checkout,,12/12/24 1:54,desktop,United States
S0000199,U002043,C00050,/product/0970,https://www.google.com/,12/30/25 2:26,mobile,United Kingdom
S0007721,U009155,C00563,/product/0514,https://www.facebook.com/,9/8/24 14:51,desktop,United States
S0009190,U001489,C00102,/home,,11/12/25 21:02,mobile,United States
S0005883,U005268,C00266,/search?q=chair,,8/8/24 7:53,mobile,United States
S0009221,U008465,,/product/1759,https://www.bing.com/,11/28/24 11:12,mobile,United States
S0009484,U005781,,/product/2566,https://www.google.com/,3/2/25 4:58,mobile,Germany
S0006906,,C00176,/home,,4/13/25 4:19,mobile,United States
S0008662,U003778,C00515,/help,https://www.google.com/,10/15/25 9:32,mobile,Mexico
S0004365,,,/cart,https://mail.google.com/,5/26/24 11:42,mobile,United States
S0002389,U000550,C00487,/category/decor,https://www.pinterest.com/,3/6/24 2:15,desktop,United States
S0004119,U003726,,/home,http://partnerblog.example.com/,3/24/25 15:02,mobile,United States
S0003728,U004464,C00651,/product/1979,,11/19/24 6:31,mobile,Mexico
S0002972,U007606,,/category/bedroom,https://www.google.com/,12/2/25 22:19,mobile,United States
S0008084,,,/cart,https://www.pinterest.com/,10/26/25 0:42,tablet,Mexico
S0004374,U000977,,/checkout,,6/24/24 23:21,mobile,United States
S0004993,,C00590,/account,,6/9/24 11:01,mobile,United States
S0004219,,C00108,/home,https://www.pinterest.com/,3/5/24 13:30,mobile,United States
S0004223,U000408,,/product/0822,https://www.facebook.com/,6/9/25 13:21,mobile,United States
S0003412,U008140,C00061,/category/office,,4/9/25 8:12,mobile,United States
S0007083,U001120,C00094,/product/1194,https://www.google.com/,3/1/24 19:07,mobile,United States
S0005108,U003279,,/home,https://www.google.com/,7/11/25 3:41,mobile,United States
S0006559,U005159,C00477,/product/2289,https://partnerblog.example.com/,5/5/24 8:28,mobile,United States
S0005805,,C00487,/product/0110,https://www.instagram.com/,4/11/25 3:23,desktop,United States
S0006040,U007705,,/search?q=dish towel,,9/27/24 0:01,desktop,United States
S0001439,U005087,,/product/0706,,,tablet,United States
S0001883,U001718,,/home,https://www.google.com/,12/12/25 3:44,mobile,United States
S0008608,,C00255,/cart,https://partnerblog.example.com/,3/13/25 2:24,mobile,Australia
S0007411,U000699,C00477,/product/2461,,2/24/25 11:26,mobile,United States
S0000504,U009891,,/checkout,https://www.pinterest.com/,5/13/24 14:38,desktop,United States
S0006825,U009619,,/category/outdoor,,1/23/25 1:46,desktop,United States
S0000915,U003667,C00470,/home,,3/1/25 13:05,mobile,Canada
S0005875,U004347,,/home,https://www.instagram.com/,8/11/25 7:10,mobile,United States
S0004697,U005482,,/category/office,https://www.google.com/,5/10/25 10:17,mobile,United States
S0004610,U003848,C00489,/home,https://www.facebook.com/,8/11/25 15:03,mobile,United States
S0009096,U006855,C00554,/home,,4/3/25 15:22,mobile,Brazil
S0008758,U006641,C00010,/checkout,https://www.bing.com/,2/8/24 23:50,mobile,United States
S0002216,U000740,C00005,/home,https://www.facebook.com/,10/30/25 16:30,mobile,United States
S0002193,U004885,,/product/0758,https://partnerblog.example.com/,5/27/24 12:14,desktop,United States
S0005703,U004401,C00346,/product/1431,,9/30/24 0:38,desktop,France
S0008958,U004020,C00169,/category/bedroom,,12/25/24 18:11,mobile,Australia
S0004763,U007383,,/home,,7/15/25 6:12,mobile,United States
S0005912,U002764,C00169,/home,,11/13/25 10:06,desktop,United Kingdom
S0002808,U007476,C00453,/product/0978,,12/25/25 11:07,desktop,Canada
S0003425,,,/home,https://partnerblog.example.com/,9/19/24 16:51,desktop,Canada
S0002813,U005974,C00349,/checkout,https://www.google.com/,5/10/25 20:39,mobile,United States
S0004947,,C00161,/account,https://www.pinterest.com/,11/1/24 10:58,desktop,United States
S0006585,U001045,,/search?q=candle,,12/17/25 21:47,mobile,United States
S0002764,U002064,,/product/0723,,5/30/25 21:34,desktop,United States
S0007328,U001972,C00592,/home,https://www.google.com/,6/21/24 19:21,mobile,United States
S0005753,U008560,C00102,/product/1857,https://www.pinterest.com/,5/15/25 2:55,mobile,United States
S0005351,U002706,C00662,/product/1271,https://partnerblog.example.com/,6/17/24 10:17,desktop,Brazil
S0006291,,C00640,/cart,,3/3/24 21:25,mobile,United States
S0000954,,C00012,/cart,,4/2/24 5:35,mobile,United States
S0002073,U003036,C00496,/help,,9/22/24 11:01,mobile,United States
S0006980,U008115,,/product/1711,,6/2/25 11:14,desktop,India
S0009006,U003297,,/category/bath,https://mail.google.com/,2/22/24 9:26,mobile,United States
S0004297,U001147,C00534,/category/office,,,desktop,United States
S0005622,U000971,,/home,https://partnerblog.example.com/,9/21/24 17:22,mobile,Germany
S0006752,U001066,,/search?q=chair,https://partnerblog.example.com/,10/18/25 17:26,desktop,Mexico
S0009533,U009672,,/product/0369,https://www.google.com/,11/23/24 17:54,desktop,United States
S0001980,U001826,,/product/1446,,9/14/25 10:30,mobile,United States
S0001664,U005637,C00174,/product/1186,https://www.google.com/,7/10/24 2:05,desktop,United States
S0003720,U008744,C00090,/home,https://www.google.com/,2/3/25 2:40,desktop,United States
S0006581,,,/product/2563,https://t.co/,2/26/25 6:51,desktop,Canada
S0004326,U000860,,/product/0397,https://mail.google.com/,3/11/25 9:36,mobile,United States
S0000714,U000173,C00597,/home,https://www.facebook.com/,9/28/25 20:21,mobile,United States
S0005462,U002809,C00094,/search?q=cutting+board,https://www.bing.com/,8/17/25 20:32,mobile,United States
S0002585,,C00566,/product/0126,https://www.google.com/,8/2/24 11:03,mobile,United States
S0002953,U005702,C00744,/cart,https://www.instagram.com/,9/8/24 15:24,mobile,United States
S0006048,U005589,C00533,/product/1803,https://www.google.com/,11/7/25 13:56,desktop,Canada
S0001483,U001053,,/home,,10/19/24 8:20,desktop,Canada
S0001354,U000046,C00030,/product/2538,https://t.co/,5/18/24 3:10,mobile,United States
S0005469,U001676,C00169,/home,https://www.facebook.com/,10/28/24 4:36,mobile,Brazil
S0001486,U006079,,/category/lighting,http://www.pinterest.com/,7/3/25 18:46,mobile,United States
S0004776,U004941,C00507,/home,https://www.facebook.com/,4/4/24 14:54,desktop,Germany
S0002325,,C00450,/cart,https://www.google.com/,3/12/25 12:00,desktop,Canada
S0007984,U007119,,/home,https://www.google.com/,1/13/24 3:27,desktop,United States
S0003047,U004503,C00101,/home,https://partnerblog.example.com/,1/2/26 11:40,mobile,United States
S0008826,U007920,,/product/1731,https://www.instagram.com/,3/29/24 11:53,mobile,Canada
S0008597,,,/cart,,12/27/25 7:46,mobile,United States
S0005275,U007228,,/cart,https://www.facebook.com/,3/15/24 12:28,desktop,Canada
S0003946,U006464,,/product/0976,,8/23/24 17:49,mobile,France
S0003430,U003668,C00347,/category/kitchen,https://www.google.com/,12/28/25 9:27,mobile,United States
S0006543,U003529,,/category/decor,,8/4/24 17:52,mobile,United States
S0007874,U006070,,/category/bath,https://www.pinterest.com/,8/5/25 9:26,desktop,United States
S0001903,U003529,,/home,https://www.google.com/,11/29/24 2:04,desktop,United States
S0006757,U008235,C00791,/cart,,4/11/24 19:36,desktop,United States
S0001552,U008748,C00255,/category/decor,https://partnerblog.example.com/,6/8/25 18:57,mobile,United States
S0008260,,,/product/2366,https://www.pinterest.com/,6/27/24 5:25,mobile,India
S0004101,U001910,,/category/lighting,,6/9/25 0:13,mobile,United States
S0001239,,,/home,https://www.bing.com/,9/21/24 8:38,mobile,United States
S0008794,U009902,C00167,/category/bedroom,https://mail.google.com/,8/17/24 14:12,tablet,France
S0001992,U001828,C00180,/home,https://www.bing.com/,2/8/24 11:02,desktop,Mexico
S0003565,U002087,C00725,/product/2481,,12/4/25 5:06,tablet,United States
S0004745,U002758,C00174,/product/1371,,2/22/25 15:10,mobile,United States
S0000535,U004832,C00780,/checkout,,7/6/24 8:51,mobile,United States
S0008372,,,/checkout,https://www.facebook.com/,2/8/25 16:01,mobile,United States
S0002578,U008377,C00346,/home,,7/21/25 20:20,mobile,United States
S0008720,U006247,C00044,/checkout,https://mail.google.com/,5/7/24 22:28,mobile,United States
S0001293,U008177,C00753,/home,https://www.pinterest.com/,1/10/25 7:43,mobile,United States
S0003734,,,/home,,6/24/25 22:46,mobile,United States
S0009244,U005456,C00169,/category/storage,,5/21/25 22:46,desktop,United States
S0009569,U005893,,/home,https://www.instagram.com/,8/29/24 3:22,desktop,United States
S0005460,,,/category/new,,1/7/24 8:25,mobile,United States
S0000292,U002034,C00810,/product/0936,https://www.facebook.com/,9/7/24 1:31,mobile,France
S0005537,U001964,C00104,/product/2174,,2/14/25 13:10,mobile,United States
S0006709,,C00515,/home,https://www.google.com/,9/15/25 22:33,mobile,United States
S0008029,,,/product/2274,http://www.google.com/,10/5/25 7:22,mobile,United States
S0005985,U000077,C00075,/category/storage,https://t.co/,4/6/25 21:12,mobile,United States
S0005950,U007140,,/checkout,https://partnerblog.example.com/,3/25/25 16:13,mobile,United Kingdom
S0007773,,C00759,/category/bath,https://www.facebook.com/,3/26/24 17:24,desktop,United States
S0009083,U003632,C00258,/product/1913,https://www.google.com/,10/15/24 8:06,mobile,Australia
S0008369,U001769,C00777,/product/0541,https://t.co/,1/4/24 23:34,desktop,United States
S0004537,,C00061,/category/bedroom,https://mail.google.com/,8/22/25 2:56,tablet,United Kingdom
S0003150,U005486,,/checkout,https://mail.google.com/,4/30/25 11:32,mobile,Australia
S0009294,U002576,C00704,/checkout,https://partnerblog.example.com/,10/28/24 23:29,mobile,Australia
S0000061,U009081,,/product/2048,,5/18/25 13:57,desktop,United States
S0003387,,,/checkout,,11/14/24 12:35,mobile,Canada
S0008147,U001123,,/search?q=candle,,7/15/24 9:56,mobile,United States
S0001623,U007460,C00651,/home,https://t.co/,5/18/25 17:22,desktop,United States
S0003471,U004522,,/category/bedroom,https://t.co/,5/8/24 3:53,mobile,United States
S0006558,,C00146,/product/0301,,3/11/24 17:08,mobile,United States
S0004641,U009052,,/checkout,https://partnerblog.example.com/,9/12/24 10:11,mobile,United States
S0006369,U003798,,/home,https://www.google.com/,6/19/25 6:54,desktop,United States
S0003103,,,/product/1880,http://www.pinterest.com/,10/18/25 9:50,mobile,Australia
S0008426,U006650,C00249,/home,https://mail.google.com/,7/4/25 8:07,mobile,United States
S0007678,,,/home,https://www.facebook.com/,6/30/24 10:30,mobile,United States
S0002069,U009852,C00597,/cart,,7/13/24 23:28,mobile,Germany
S0004515,U002220,C00785,/product/0412,http://www.facebook.com/,6/27/24 13:01,mobile,United States
S0003198,,,/category/bedroom,,12/1/25 14:05,mobile,United States
S0006467,U006002,C00020,/cart,,5/30/25 7:42,mobile,United States
S0005587,U003511,C00465,/checkout,https://www.instagram.com/,8/2/24 15:12,desktop,United States
S0005747,U004495,C00139,/checkout,https://mail.google.com/,12/16/25 17:57,mobile,United States
S0006449,,,/returns,,10/25/24 21:50,desktop,United States
S0009553,U008298,,/home,https://www.bing.com/,12/11/24 20:19,mobile,United States
S0004650,U000740,C00346,/product/2443,,12/23/25 10:33,desktop,United States
S0001093,U004007,C00255,/wishlist,,3/21/25 17:25,desktop,United States
S0008417,,C00808,/help,,8/14/25 16:23,desktop,United States
S0006276,,,/cart,,5/26/24 21:52,mobile,Canada
S0003919,U008678,,/product/0844,https://www.facebook.com/,3/12/24 11:01,mobile,United States
S0000075,U008748,C00538,/wishlist,,11/30/24 19:44,mobile,United Kingdom
S0003033,,,/product/1277,,7/1/25 6:13,desktop,United States
S0005579,U004356,C00420,/category/bath,https://www.bing.com/,3/1/25 20:42,mobile,Australia
S0007213,U005847,,/home,https://www.google.com/,7/2/25 18:18,mobile,United States
S0003855,U007620,,/search?q=rug,,11/11/24 15:09,mobile,United States
S0003541,U007766,C00651,/product/0212,,2/15/25 1:31,desktop,United States
S0006942,U000179,,/home,http://mail.google.com/,10/24/25 15:55,mobile,United States
S0003868,U006981,,/home,https://t.co/,11/27/25 7:02,mobile,United States
S0006649,U003004,,/category/kitchen,,12/26/24 0:18,mobile,United States
S0007978,U008097,C00087,/search?q=candle,https://www.pinterest.com/,,mobile,United States
S0003549,U009456,,/category/decor,https://www.google.com/,2/17/25 11:02,desktop,United States
S0002063,U002333,,/search?q=candle,,9/26/25 7:31,mobile,United States
S0001399,,,/cart,http://partnerblog.example.com/,12/8/24 0:12,mobile,Australia
S0005424,U005178,,/product/1623,,7/29/25 0:18,mobile,France
S0006245,U009347,C00050,/home,,9/16/25 21:50,desktop,United States
S0006057,U005814,,/category/sale,,,mobile,United States
S0002287,U008633,,/home,,7/4/25 12:04,mobile,United States
S0003347,U001761,C00750,/product/0846,https://t.co/,12/18/24 0:15,mobile,Canada
S0000381,U008700,,/product/2453,https://www.pinterest.com/,6/8/25 21:09,mobile,France
S0003531,U006855,,/product/1409,https://t.co/,,mobile,United States
S0003385,U000619,,/category/storage,https://www.google.com/,6/1/25 18:26,mobile,Australia
S0008921,,,/product/2057,https://t.co/,5/18/24 4:59,desktop,United States
S0001078,U004270,,/cart,,11/27/25 21:02,desktop,United Kingdom
S0002338,U006387,C00169,/category/kitchen,https://www.instagram.com/,12/11/24 3:00,mobile,United States
S0007008,U006155,C00494,/product/0580,https://www.google.com/,4/5/24 6:55,desktop,United States
S0009363,U008474,C00651,/product/1363,,10/5/25 9:10,desktop,Mexico
S0003632,U006196,C00566,/checkout,https://www.google.com/,9/4/24 16:31,mobile,United States
S0002073,U003036,C00496,/product/0052,,9/22/24 11:00,mobile,United States
S0001864,U009292,,/home,https://www.pinterest.com/,11/12/25 20:49,desktop,Australia
S0003102,U005335,C00230,/category/outdoor,,3/19/25 14:14,mobile,United States
S0006086,U002515,C00153,/product/0691,,7/22/25 17:00,mobile,United States
S0001647,U008983,,/cart,,8/17/25 4:56,mobile,United States
S0006657,U009924,C00151,/product/0673,,12/10/24 22:58,mobile,United States
S0002148,U004191,C00163,/home,https://www.facebook.com/,10/14/25 22:37,desktop,Mexico
S0009110,U006174,,/help,,1/20/25 23:19,desktop,France
S0006649,U003004,,/home,https://www.instagram.com/,12/26/24 0:18,mobile,United States
S0004590,U001713,C00010,/home,,3/28/25 7:43,mobile,United States
S0003060,,,/home,https://www.instagram.com/,6/15/24 17:52,desktop,United States
S0007699,U007337,C00120,/category/kitchen,https://www.facebook.com/,10/21/25 10:00,desktop,France
S0005266,,C00597,/home,https://www.google.com/,3/17/25 6:47,mobile,United States
S0008465,U007574,,/home,https://www.bing.com/,6/23/24 18:43,mobile,United States
S0001777,U004738,,/product/0138,https://www.facebook.com/,1/12/26 14:14,desktop,United States
S0002695,U003304,,/home,,4/29/24 22:13,mobile,United States
S0004345,U008639,C00163,/product/1836,https://www.facebook.com/,6/15/24 5:16,desktop,United States
S0005012,U001958,C00054,/home,,10/24/25 15:15,mobile,Mexico
S0009793,U000963,,/category/sale,,5/1/25 8:17,mobile,France
S0001349,U007466,,/search?q=blanket,https://www.google.com/,3/28/25 1:51,desktop,United States
S0003773,U006926,C00346,/product/1116,https://www.bing.com/,9/5/24 18:03,mobile,United States
S0004784,U006919,C00780,/category/office,,1/24/25 5:34,mobile,Canada
S0007084,U009274,,/home,https://www.facebook.com/,11/11/24 10:40,mobile,Australia
S0008146,U002916,,/product/0715,https://mail.google.com/,12/29/24 0:22,mobile,Canada
S0002385,U009891,,/category/new,https://www.pinterest.com/,1/25/24 8:48,mobile,United States
S0001801,U007961,,/cart,,3/9/25 11:08,mobile,Australia
S0008071,,,/product/0344,https://www.google.com/,5/3/25 22:36,mobile,United States
S0003266,U007386,,/category/bedroom,,6/5/25 11:25,desktop,United States
S0001507,U008933,,/product/1041,https://mail.google.com/,6/30/24 20:34,mobile,United States
S0005069,U008225,C00788,/home,https://www.google.com/,4/5/25 13:38,desktop,United States
S0003308,U006842,C00039,/category/lighting,https://www.google.com/,6/13/25 7:24,mobile,United States
S0005312,U008484,C00626,/category/new,https://www.google.com/,4/16/24 1:45,mobile,United States
S0003364,U003335,C00360,/product/0120,https://partnerblog.example.com/,10/22/25 19:20,mobile,Canada
S0004566,U001916,,/home,,8/2/24 20:19,mobile,Brazil
S0002191,U009964,C00753,/home,https://www.google.com/,2/1/24 18:54,mobile,United States
S0007669,U007895,C00776,/home,https://www.google.com/,10/5/24 16:55,desktop,United States
S0006309,U007308,C00102,/cart,,10/3/24 11:51,mobile,United States
S0007682,U005314,C00136,/product/2546,,4/9/25 15:02,mobile,Canada
S0003612,U008746,C00759,/cart,https://www.facebook.com/,10/15/24 20:05,desktop,United Kingdom
S0001208,U002939,C00169,/product/0291,,5/23/24 19:49,mobile,India
S0006490,U000204,C00566,/category/storage,,12/29/25 13:08,mobile,United States
S0008294,,C00601,/cart,,7/28/25 3:45,desktop,Mexico
S0006075,U009119,C00645,/home,,12/28/24 2:22,mobile,United States
S0002440,,,/product/0481,https://www.google.com/,4/21/24 0:14,desktop,United States
S0004072,U009468,,/product/2326,,4/19/25 0:24,desktop,Australia
S0003357,U003834,,/product/0994,https://www.pinterest.com/,1/25/24 5:13,mobile,United States
S0009364,U008059,C00198,/home,https://www.google.com/,9/4/25 6:00,mobile,France
S0003975,,C00063,/home,https://partnerblog.example.com/,9/14/25 7:30,mobile,France
S0002443,,,/category/outdoor,https://partnerblog.example.com/,10/30/25 2:48,desktop,United States
S0008721,U001941,C00662,/category/bath,,5/24/24 9:45,desktop,Australia
S0000622,U004001,,/product/1829,,7/20/24 4:53,desktop,United States
S0004971,,C00757,/product/0429,https://partnerblog.example.com/,1/9/24 9:21,desktop,United States
S0001916,U009473,,/cart,,4/17/25 13:53,mobile,United States
S0002226,,,/cart,https://www.google.com/,7/18/25 9:17,mobile,United States
S0004703,U002257,C00651,/home,https://partnerblog.example.com/,8/20/25 23:37,desktop,United States
S0006504,U009323,,/home,http://partnerblog.example.com/,5/12/24 21:41,mobile,United States
S0005949,U003631,C00752,/category/storage,https://www.pinterest.com/,2/20/25 23:31,mobile,United States
S0004084,U007228,C00217,/category/bedroom,https://www.google.com/,7/1/24 7:30,mobile,United States
S0004983,U003696,C00020,/home,https://www.instagram.com/,2/17/24 18:45,mobile,United States
S0000210,,C00426,/category/outdoor,https://t.co/,2/23/25 1:33,mobile,France
S0005436,,C00153,/product/1168,https://www.google.com/,8/2/24 1:11,desktop,United States
S0003417,U008153,,/product/1952,,3/30/25 11:38,mobile,Mexico
S0004785,U005552,C00780,/home,https://www.bing.com/,7/2/25 6:24,desktop,United States
S0005158,U006475,,/category/kitchen,,8/12/25 17:29,mobile,India
S0001277,U008100,C00102,/category/kitchen,,5/3/25 1:26,desktop,United States
S0009025,U004849,,/product/0929,,9/14/25 10:21,desktop,United States
S0000540,U008929,C00651,/cart,https://mail.google.com/,11/18/24 15:54,mobile,Australia
S0001171,U005106,C00656,/category/lighting,https://www.instagram.com/,6/22/24 1:41,mobile,Germany
S0004455,U001836,C00249,/home,,8/21/25 22:46,desktop,United States
S0002939,U004114,,/product/0741,,,mobile,United States
S0007503,U008264,C00814,/home,https://partnerblog.example.com/,12/30/24 6:54,desktop,Canada
S0007838,U001671,,/account,,5/7/25 10:09,mobile,United States
S0004355,U006778,,/search?q=dish towel,https://www.google.com/,3/11/24 1:51,mobile,India
S0008592,U006367,,/product/1235,,9/9/24 1:30,desktop,United Kingdom
S0009190,U001489,C00102,/home,,11/12/25 21:03,mobile,United States
S0000090,U001789,C00346,/home,https://www.google.com/,1/30/25 1:48,mobile,Brazil
S0009704,,,/product/2115,,11/28/25 5:23,mobile,United States
S0009006,U003297,,/product/1042,https://mail.google.com/,2/22/24 9:26,mobile,United States
S0003411,U001261,,/home,,8/6/25 23:59,mobile,United States
S0005958,,C00005,/category/storage,,1/2/26 7:08,desktop,United States
S0007942,,,/checkout,https://mail.google.com/,4/17/25 18:38,mobile,United States
S0007606,,C00052,/category/lighting,https://www.google.com/,4/21/25 23:43,desktop,United States
S0007472,U005893,,/category/decor,,3/15/24 5:39,tablet,France
S0009298,U008927,,/product/0193,https://partnerblog.example.com/,5/21/25 15:28,desktop,Canada
S0001614,,,/product/1350,,8/9/25 16:47,mobile,United States
S0002985,,C00489,/home,https://mail.google.com/,2/9/25 5:31,mobile,United States
S0002050,U007828,C00044,/product/1486,,7/25/25 10:01,mobile,United States
S0001654,,,/product/0290,https://www.google.com/,10/23/25 18:20,mobile,United States
S0000762,U000740,C00261,/cart,,1/13/24 3:06,mobile,United States
S0007463,U007198,C00020,/category/storage,http://www.google.com/,11/8/25 7:48,mobile,United States
S0008364,,C00063,/category/bath,https://t.co/,4/11/25 12:12,mobile,United States
S0007970,U001857,C00094,/product/1837,,12/15/25 20:00,desktop,United States
S0007090,U007293,C00312,/product/2285,https://www.pinterest.com/,9/1/24 16:18,mobile,Brazil
S0006382,U005977,,/search?q=storage bins,https://partnerblog.example.com/,10/27/25 10:25,desktop,Canada
S0007227,,,/category/kitchen,https://www.google.com/,8/30/25 22:59,mobile,United States
S0001928,U002559,C00161,/home,https://www.pinterest.com/,7/29/25 8:44,mobile,United States
S0007680,,C00659,/checkout,https://www.instagram.com/,2/27/25 17:58,mobile,United States
S0006723,U009192,,/product/1533,,7/10/24 17:15,desktop,United States
S0006317,U007669,C00136,/cart,https://www.instagram.com/,11/30/24 2:28,mobile,Canada
S0004347,U005778,C00759,/wishlist,,5/4/25 11:45,mobile,Australia
S0008457,,,/checkout,https://www.facebook.com/,6/28/24 21:56,desktop,United States
S0008135,U002437,,/home,https://www.facebook.com/,2/27/24 17:52,desktop,United States
S0005452,U008149,,/category/sale,,3/18/25 12:38,desktop,Brazil
S0001621,U007521,C00662,/cart,http://partnerblog.example.com/,8/14/24 13:25,desktop,United States
S0003242,U007456,C00117,/category/lighting,https://www.google.com/,4/7/24 23:50,mobile,Australia
